,price,area,rooms,floor,floors,year,looked_by,latitude,longitude,saved,construction_year,renovation_year,price_sqm,type_Blokinis,type_Kita,type_Medinis,type_Monolitinis,type_Mūrinis,type_nan,mounting_Dalinė apdaila,mounting_Kita,mounting_Neįrengtas,mounting_Įrengtas,mounting_nan,energy_class_A,energy_class_A+,energy_class_A++,energy_class_B,energy_class_C,energy_class_D,energy_class_F,energy_class_G,energy_class_nan,aeroterminis,centrinis,centrinis kolektorinis,dujinis,elektra,geoterminis,kietu kuru,kita,saulės energija,skystu kuru,balkonas,drabužinė,none,palepe,pirtis,rūsys,sandėliukas,terasa,vieta_automobiliui,kameros,kodine_spyna,sargas,sarvuotos_durys,signalizacija,atskiras įėjimas,aukcionas,aukštos lubos,butas palėpėje,butas per kelis aukštus,buto dalis,internetas,kabelinė televizija,nauja elektros instaliacija,nauja kanalizacija,renovuotas namas,tualetas ir vonia atskirai,uždaras kiemas,virtuvė sujungta su kambariu,price_sqm_log,building_age,building_age_reno,lat_long,distance_to_center,price_cat_exp
2351,54000,42.59,2,1,1,1967,1362,54.695981,25.414589,17,1967,1967,1267.9032636769193,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.145119841611289,56,56,"(54.695981, 25.414589)",9.272508285778256,0
2352,129000,38.66,2,1,5,2017,2815,54.719986,25.279933,42,2017,2017,3336.7822038282466,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.112762209563625,6,6,"(54.719986, 25.279933)",3.4569781294644635,1
2353,219900,71.23,2,2,2,1940,3296,54.677823,25.279786,25,1940,1940,3087.1823669802047,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.03501409855259,83,83,"(54.677823, 25.279786)",1.4069984308203476,0
2354,99000,47.0,2,3,5,1974,2894,54.688451,25.214112,33,1974,1974,2106.3829787234044,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7.652727527406668,49,49,"(54.688451, 25.214112)",3.642516860821164,0
2355,95000,37.02,2,3,4,1961,6439,54.703469,25.307949,80,1961,1961,2566.1804430037814,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.850173863437326,62,62,"(54.703469, 25.307949)",2.859066345385198,0
2356,105000,37.0,1,1,12,2004,1559,54.741715,25.232698,10,2004,2004,2837.837837837838,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.950797716495436,19,19,"(54.741715, 25.232698)",6.315075821560561,0
2357,400000,156.0,6,2,3,1940,3285,54.681393,25.301737,68,1940,1940,2564.102564102564,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7.849363818840582,83,83,"(54.681393, 25.301737)",2.1787248989185004,0
2358,285600,136.0,6,1,2,2018,991,54.717628,25.167753,3,2018,2018,2100.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,7.649692623711514,5,5,"(54.717628, 25.167753)",7.3272699662931435,0
2359,131000,34.5,2,4,5,2021,6064,54.670989,25.265494,124,2021,2021,3797.1014492753625,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,8.241993278145975,2,2,"(54.670989, 25.265494)",2.069724728407384,1
2360,180000,104.82,4,1,2,1940,5326,54.670882,25.29428,42,1940,1940,1717.2295363480252,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7.4484675364983275,83,83,"(54.670882, 25.29428)",2.550141171370022,0
2361,198926,45.73,2,3,3,2023,0,54.670056,25.276281,0,2023,2023,4350.010933741527,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37793363758337,0,0,"(54.670056, 25.276281)",2.174678909762234,1
2362,160000,62.16,2,1,9,2005,4047,54.708875,25.295628,80,2005,2005,2574.002574002574,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,7.853217388156572,18,18,"(54.708875, 25.295628)",2.695466342181322,0
2363,157700,47.48,2,2,9,2022,1673,54.720077,25.296482,12,2022,2022,3321.3984835720307,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8.108141203209662,1,1,"(54.720077, 25.296482)",3.7951175727104323,1
2364,94000,42.06,2,2,4,1960,1820,54.668841,25.24058,22,1960,1960,2234.902520209225,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.711952890977587,63,63,"(54.668841, 25.24058)",2.9944506190375297,0
2365,166500,70.3,4,3,5,1965,1982,54.708365,25.313363,26,1965,1965,2368.421052631579,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,7.769978789586016,58,58,"(54.708365, 25.313363)",3.4587138551790693,0
2366,37700,18.59,1,1,5,1978,3235,54.661689,25.280002,21,1978,1978,2027.972027972028,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,7.6147915717027495,45,45,"(54.661689, 25.280002)",3.132750881629211,0
2367,160000,70.52,3,1,4,2014,4770,54.706207,25.205571,101,2014,2014,2268.8598979013045,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.7270327366862945,9,9,"(54.706207, 25.205571)",4.589337877127103,0
2368,160000,70.52,3,1,4,2014,2353,54.706207,25.205571,43,2014,2014,2268.8598979013045,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.7270327366862945,9,9,"(54.706207, 25.205571)",4.589337877127103,0
2369,132000,46.62,1,9,9,2003,2686,54.708108,25.30242,34,2003,2003,2831.4028314028315,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.948527567960896,20,20,"(54.708108, 25.30242)",2.913352001977633,0
2370,210000,115.0,4,1,3,1994,3430,54.660223,25.19554,47,1994,1994,1826.0869565217392,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.509930681336356,29,29,"(54.660223, 25.19554)",5.82085591508051,0
2371,67500,35.0,2,1,1,1960,2277,54.667188,25.242012,13,1960,1960,1928.5714285714287,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.564534815371208,63,63,"(54.667188, 25.242012)",3.080625299680574,0
2372,235000,67.06,3,6,7,2023,789,54.702143,25.276756,4,2023,2023,3504.3244855353414,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,8.161753052088214,0,0,"(54.702143, 25.276756)",1.4735642980392196,1
2373,137000,59.09,2,2,4,2022,1752,54.711004,25.39652,12,2022,2022,2318.497207649348,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.748674499452679,1,1,"(54.711004, 25.39652)",8.431499250801101,0
2374,137000,59.0,3,2,4,2022,1330,54.711004,25.39652,5,2022,2022,2322.0338983050847,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.750198760904542,1,1,"(54.711004, 25.39652)",8.431499250801101,0
2375,84000,29.8,1,9,9,1965,1607,54.718988,25.308353,15,1965,1965,2818.7919463087246,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9440636843140915,58,58,"(54.718988, 25.308353)",4.085635192799533,0
2376,228000,88.15,3,5,5,1980,2083,54.713094,25.319942,34,1980,1980,2586.5002836074873,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.858060999092698,43,43,"(54.713094, 25.319942)",4.117596546618215,0
2377,105900,47.0,2,5,5,1976,2762,54.697435,25.220056,22,1976,1976,2253.191489361702,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7.720102929879439,47,47,"(54.697435, 25.220056)",3.380436066764321,0
2378,125000,67.0,3,5,9,1983,1403,54.720181,25.226616,9,1983,1983,1865.6716417910447,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7.531376396893472,40,40,"(54.720181, 25.226616)",4.449361808103807,0
2379,45000,18.0,1,3,3,1988,2534,54.693289,25.402166,13,1988,1988,2500.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,7.824046010856292,35,35,"(54.693289, 25.402166)",8.456398345911039,0
2380,175000,64.0,3,2,3,2022,1739,54.708643,25.160511,16,2022,2022,2734.375,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.913658169545979,1,1,"(54.708643, 25.160511)",7.402091613801158,0
2381,86000,30.0,1,3,5,"1966 statyba, 2020 renovacija",3992,54.718346,25.308198,50,1966,2020,2866.6666666666665,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.960905193573489,57,3,"(54.718346, 25.308198)",4.022324765267974,0
2382,85000,43.0,2,1,2,1900,2972,54.699295,25.281721,11,1900,1900,1976.7441860465117,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5892064197788915,123,123,"(54.699295, 25.281721)",1.3108645030366963,0
2383,165000,47.0,2,1,3,2022,2422,54.648712,25.348443,17,2022,2022,3510.6382978723404,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.163553151172659,1,1,"(54.648712, 25.348443)",6.735833467693616,1
2384,149000,58.29,2,3,4,2003,1068,54.733836,25.224099,11,2003,2003,2556.1845942700293,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7.8462710328701375,20,20,"(54.733836, 25.224099)",5.783853000730477,0
2385,147000,42.0,2,1,3,2022,3091,54.648712,25.348443,41,2022,2022,3500.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.160518247477505,1,1,"(54.648712, 25.348443)",6.735833467693616,1
2386,499999,84.0,3,3,3,"1940 statyba, 2014 renovacija",2160,54.684905,25.275123,16,1940,2014,5952.369047619048,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,8.691544578559014,83,9,"(54.684905, 25.275123)",0.568300954731739,1
2387,59000,35.0,1,3,5,1975,2715,54.642096,25.204461,58,1975,1975,1685.7142857142858,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.429944661398443,48,48,"(54.642096, 25.204461)",6.766911441665,0
2388,130500,67.99,3,3,9,1984,2349,54.719188,25.218212,21,1984,1984,1919.3999117517283,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,7.5597678702065165,39,39,"(54.719188, 25.218212)",4.7335706036389835,0
2389,255000,41.0,2,1,5,"1920 statyba, 2023 renovacija",1898,54.687383,25.27737,12,1920,2023,6219.512195121952,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.735446757436256,103,0,"(54.687383, 25.27737)",0.4777097730830756,1
2390,158000,36.0,2,1,3,1940,3596,54.680489,25.278115,91,1940,1940,4388.888888888889,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.386831373552994,83,83,"(54.680489, 25.278115)",1.0928967979939073,1
2391,69900,34.0,1,2,6,1985,1527,54.640844,25.205543,5,1985,1985,2055.8823529411766,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62846040360574,38,38,"(54.640844, 25.205543)",6.832680108539796,0
2392,175000,132.0,5,2,3,2023,2455,54.74741,25.21661,26,2023,2023,1325.7575757575758,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.18973933031928,0,0,"(54.74741, 25.21661)",7.333115479939181,0
2393,435000,78.0,3,4,4,2018,4119,54.691136,25.29366,30,2018,2018,5576.923076923077,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,8.62639248338123,5,5,"(54.691136, 25.29366)",1.4848785825019735,1
2394,74000,18.37,2,3,5,1970,13667,,,245,1970,1970,4028.307022318998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.301101472959273,53,53,"(nan, nan)",,1
2395,139900,35.0,2,4,6,2023,3862,54.716418,25.28487,70,2023,2023,3997.1428571428573,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.293335099164159,0,0,"(54.716418, 25.28487)",3.1431763831426056,1
2396,138000,57.26,2,4,4,2022,1084,54.711004,25.39652,6,2022,2022,2410.0593782745373,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.787406664469373,1,1,"(54.711004, 25.39652)",8.431499250801101,0
2397,1400000,206.0,3,23,27,2009,3536,54.679333,25.257855,68,2009,2009,6796.116504854369,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.824106625795906,14,14,"(54.679333, 25.257855)",1.3890654645090657,1
2398,79000,40.2,2,5,5,1984,4550,54.640189,25.205011,53,1984,1984,1965.1741293532336,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.583336135824183,39,39,"(54.640189, 25.205011)",6.911220771978873,0
2399,260000,55.23,2,2,5,2020,2970,54.676696,25.320629,38,2020,2020,4707.586456635887,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.456930626084569,3,3,"(54.676696, 25.320629)",3.500729277144212,1
2400,455000,57.05,2,2,5,2019,1849,54.679489,25.302833,44,2019,2019,7975.460122699387,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.984124621625003,4,4,"(54.679489, 25.302833)",2.334963164126533,1
2401,159000,63.34,4,9,9,1971,1482,54.68273,25.208438,11,1971,1971,2510.262077676034,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.828142440091875,52,52,"(54.68273, 25.208438)",4.073201769504917,0
2402,180000,59.34,2,1,5,2017,2220,54.720355,25.282188,20,2017,2017,3033.367037411527,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.017428515009671,6,6,"(54.720355, 25.282188)",3.5247129824072667,0
2403,149000,73.42,4,4,9,1992,2642,54.705498,25.18266,22,1992,1992,2029.4197766276218,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,7.6155052068589075,31,31,"(54.705498, 25.18266)",5.939321294255309,0
2404,220000,60.0,3,4,5,1976,2598,54.716464,25.319086,26,1976,1976,3666.6666666666665,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8.207038263112398,47,47,"(54.716464, 25.319086)",4.32761605704331,1
2405,110000,43.84,2,2,5,1967,3395,54.703185,25.296554,39,1967,1967,2509.124087591241,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.827689002134793,56,56,"(54.703185, 25.296554)",2.2611538074042152,0
2406,25500,15.33,1,3,4,1967,2205,54.689285,25.410792,38,1967,1967,1663.4050880626223,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.416622038262795,56,56,"(54.689285, 25.410792)",8.999884349810202,0
2407,350000,141.0,4,1,1,1965,3630,54.681085,25.299881,76,1965,1965,2482.2695035460993,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.816928543087428,58,58,"(54.681085, 25.299881)",2.0851516420685585,0
2408,11000,8.94,2,5,14,1987,5701,54.670145,25.238848,10,1987,1987,1230.4250559284117,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.115114962595085,36,36,"(54.670145, 25.238848)",2.9615473696859915,0
2409,177000,36.59,2,1,5,1957,1567,54.690713,25.277928,21,1957,1957,4837.387264279858,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48413003252485,66,66,"(54.690713, 25.277928)",0.4847118875514769,1
2410,230000,66.75,3,5,5,2021,4598,54.666737,25.215534,79,2021,2021,3445.692883895131,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8.144880290624974,2,2,"(54.666737, 25.215534)",4.350944251777728,1
2411,145000,70.0,4,5,9,1973,2571,54.693904,25.212604,20,1973,1973,2071.4285714285716,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,7.6359937793533526,50,50,"(54.693904, 25.212604)",3.7719360975104586,0
2412,349000,94.62,3,1,3,2018,2677,54.736286,25.342143,101,2018,2018,3688.437962375819,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,8.212958330981563,5,5,"(54.736286, 25.342143)",6.946892127093373,1
2413,170000,79.64,3,6,9,2023,850,54.718504,25.210939,2,2023,2023,2134.6057257659468,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.666037236836403,0,0,"(54.718504, 25.210939)",5.028098874964527,0
2414,125000,45.43,2,6,9,2023,1006,54.718504,25.210939,3,2023,2023,2751.48580233326,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.919896336513126,0,0,"(54.718504, 25.210939)",5.028098874964527,0
2415,175000,132.0,5,1,3,2023,2084,54.743185,25.212957,27,2023,2023,1325.7575757575758,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18973933031928,0,0,"(54.743185, 25.212957)",7.043998438207532,0
2416,327000,102.0,5,1,2,2016,2023,54.707404,25.17219,14,2016,2016,3205.8823529411766,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,8.07274263659512,7,7,"(54.707404, 25.17219)",6.644561969283962,0
2417,317600,66.52,2,4,4,2022,1665,54.681739,25.305677,26,2022,2022,4774.503908598918,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.471045354030391,1,1,"(54.681739, 25.305677)",2.398487704563176,1
